year,month,day,checklists,contributors,species
1983,10,13,26,41,189
1983,10,14,27,50,197
1983,10,15,82,124,342
1983,10,16,76,102,310
1983,10,17,27,37,171
1983,10,18,34,46,191
1983,10,19,28,46,190
1983,10,20,39,49,226
1983,10,21,35,52,246
1983,10,22,53,80,278
1983,10,23,48,72,266
1983,10,24,27,35,181
1983,10,25,22,42,173
1983,10,26,27,45,207
1983,10,27,22,48,164
1983,10,28,27,43,199
1983,10,29,71,84,311
1983,10,30,46,79,226
1983,10,31,22,36,166
1983,11,1,25,45,184
1983,11,2,32,47,198
1983,11,3,18,40,121
1983,11,4,29,46,175
1983,11,5,61,93,259
1983,11,6,54,81,246
1983,11,7,23,37,139
1983,11,8,36,46,187
1983,11,9,34,46,187
1983,11,10,23,38,158
1983,11,11,31,56,188
1983,11,12,43,66,247
1983,11,13,57,79,253
1983,11,14,19,32,155
1983,11,15,20,43,153
1983,11,16,27,34,168
1983,11,17,18,31,111
1983,11,18,28,45,194
1983,11,19,53,81,282
1983,11,20,31,58,216
1983,11,21,29,40,204
1983,11,22,19,40,154
1983,11,23,15,39,132
1983,11,24,52,59,251
1983,11,25,43,68,271
1983,11,26,46,69,263
1983,11,27,55,85,219
1983,11,28,11,28,115
1983,11,29,13,25,138
1983,11,30,23,34,155
1983,12,1,28,60,194
1983,12,2,23,41,211
1983,12,3,35,77,261
1983,12,4,39,72,254
1983,12,5,12,29,106
1983,12,6,17,19,116
1983,12,7,18,34,154
1983,12,8,20,37,197
1983,12,9,19,39,160
1983,12,10,38,63,253
1983,12,11,36,59,231
1983,12,12,13,32,131
1983,12,13,14,33,126
1983,12,14,18,38,186
1983,12,15,24,39,184
1983,12,16,18,37,179
1983,12,17,63,109,326
1983,12,18,62,108,320
1983,12,19,23,45,199
1983,12,20,33,60,256
1983,12,21,27,48,251
1983,12,22,22,46,199
1983,12,23,30,63,230
1983,12,24,34,58,244
1983,12,25,25,46,192
1983,12,26,55,83,306
1983,12,27,45,60,262
1983,12,28,33,64,248
1983,12,29,22,49,222
1983,12,30,32,64,249
1983,12,31,75,115,328
1984,1,1,90,148,331
1984,1,2,94,120,304
1984,1,3,44,71,237
1984,1,4,39,69,231
1984,1,5,28,66,219
1984,1,6,38,59,234
1984,1,7,72,115,273
1984,1,8,50,91,257
1984,1,9,30,56,170
1984,1,10,34,58,214
1984,1,11,26,51,193
1984,1,12,30,56,202
1984,1,13,29,51,199
1984,1,14,68,101,298
1984,1,15,59,100,290
1984,1,16,28,43,184
1984,1,17,34,55,226
1984,1,18,36,49,178
1984,1,19,27,49,192
1984,1,20,29,43,192
1984,1,21,62,87,281
1984,1,22,47,69,234
1984,1,23,19,33,130
1984,1,24,19,37,156
1984,1,25,28,46,171
1984,1,26,27,40,197
1984,1,27,35,45,204
1984,1,28,80,100,285
1984,1,29,61,84,263
1984,1,30,20,42,144
1984,1,31,17,35,130
1984,2,1,31,61,192
1984,2,2,22,46,210
1984,2,3,20,35,138
1984,2,4,44,86,279
1984,2,5,28,63,236
1984,2,6,21,33,145
1984,2,7,13,31,171
1984,2,8,18,34,121
1984,2,9,15,41,118
1984,2,10,23,42,152
1984,2,11,42,84,254
1984,2,12,48,76,252
1984,2,13,25,39,132
1984,2,14,26,45,148
1984,2,15,20,37,134
1984,2,16,17,39,124
1984,2,17,27,44,187
1984,2,18,64,95,264
1984,2,19,64,97,288
1984,2,20,42,58,229
1984,2,21,29,44,150
1984,2,22,31,54,147
1984,2,23,26,44,209
1984,2,24,28,42,180
1984,2,25,71,100,288
1984,2,26,56,75,266
1984,2,27,20,39,124
1984,2,28,18,42,140
1984,2,29,20,33,155
1984,3,1,21,65,149
1984,3,2,33,54,197
1984,3,3,75,99,269
1984,3,4,55,75,247
1984,3,5,22,42,186
1984,3,6,32,46,187
1984,3,7,27,46,168
1984,3,8,15,32,176
1984,3,9,20,40,161
1984,3,10,79,97,288
1984,3,11,62,87,271
1984,3,12,25,48,180
1984,3,13,11,34,144
1984,3,14,22,38,181
1984,3,15,34,69,208
1984,3,16,29,59,239
1984,3,17,86,109,322
1984,3,18,64,82,286
1984,3,19,25,48,153
1984,3,20,25,59,204
1984,3,21,42,46,193
1984,3,22,34,61,175
1984,3,23,37,69,229
1984,3,24,91,133,309
1984,3,25,65,99,290
1984,3,26,33,53,186
1984,3,27,53,76,244
1984,3,28,21,55,205
1984,3,29,23,49,170
1984,3,30,28,67,206
1984,3,31,87,109,336
1984,4,1,102,148,351
1984,4,2,45,60,225
1984,4,3,45,74,270
1984,4,4,48,73,280
1984,4,5,34,64,287
1984,4,6,58,79,287
1984,4,7,94,127,344
1984,4,8,124,122,353
1984,4,9,38,74,258
1984,4,10,52,92,273
1984,4,11,69,78,319
1984,4,12,57,81,313
1984,4,13,54,96,306
1984,4,14,113,154,387
1984,4,15,122,156,405
1984,4,16,30,74,271
1984,4,17,58,95,337
1984,4,18,53,96,307
1984,4,19,43,96,328
1984,4,20,61,107,321
1984,4,21,125,150,457
1984,4,22,95,120,382
1984,4,23,45,75,370
1984,4,24,56,87,365
1984,4,25,56,95,341
1984,4,26,55,99,320
1984,4,27,70,120,343
1984,4,28,152,195,404
1984,4,29,130,177,391
1984,4,30,56,117,317
1984,5,1,83,157,357
1984,5,2,76,121,379
1984,5,3,66,104,363
1984,5,4,61,112,330
1984,5,5,155,226,406
1984,5,6,116,198,390
1984,5,7,70,118,338
1984,5,8,64,117,344
1984,5,9,62,108,347
1984,5,10,85,134,355
1984,5,11,84,130,388
1984,5,12,145,224,437
1984,5,13,125,189,429
1984,5,14,53,109,319
1984,5,15,58,133,333
1984,5,16,49,105,324
1984,5,17,59,108,329
1984,5,18,68,104,328
1984,5,19,151,181,424
1984,5,20,91,167,347
1984,5,21,61,101,310
1984,5,22,49,92,281
1984,5,23,43,78,323
1984,5,24,53,88,312
1984,5,25,60,73,313
1984,5,26,75,126,380
1984,5,27,79,124,398
1984,5,28,101,104,359
1984,5,29,30,62,304
1984,5,30,40,65,337
1984,5,31,33,61,299
1984,6,1,56,102,375
1984,6,2,61,104,377
1984,6,3,76,88,337
1984,6,4,36,55,341
1984,6,5,39,62,316
1984,6,6,37,61,300
1984,6,7,35,64,265
1984,6,8,31,65,262
1984,6,9,59,97,332
1984,6,10,42,84,283
1984,6,11,41,58,253
1984,6,12,42,73,304
1984,6,13,34,55,274
1984,6,14,33,60,249
1984,6,15,72,112,323
1984,6,16,118,103,388
1984,6,17,45,75,311
1984,6,18,48,59,322
1984,6,19,49,67,325
1984,6,20,40,74,311
1984,6,21,32,52,236
1984,6,22,30,58,293
1984,6,23,64,100,359
1984,6,24,48,79,335
1984,6,25,27,62,257
1984,6,26,78,61,295
1984,6,27,32,51,283
1984,6,28,30,53,289
1984,6,29,20,44,231
1984,6,30,33,74,335
1984,7,1,41,106,333
1984,7,2,30,61,253
1984,7,3,29,48,286
1984,7,4,40,75,294
1984,7,5,20,51,236
1984,7,6,30,58,237
1984,7,7,53,82,364
1984,7,8,47,83,365
1984,7,9,30,59,288
1984,7,10,29,66,270
1984,7,11,24,53,254
1984,7,12,26,65,261
1984,7,13,25,54,248
1984,7,14,59,100,343
1984,7,15,65,124,350
1984,7,16,25,46,259
1984,7,17,28,46,220
1984,7,18,28,64,248
1984,7,19,32,55,255
1984,7,20,34,63,256
1984,7,21,37,68,245
1984,7,22,50,81,290
1984,7,23,41,60,284
1984,7,24,31,59,232
1984,7,25,24,48,199
1984,7,26,26,48,242
1984,7,27,31,58,265
1984,7,28,48,90,341
1984,7,29,46,87,328
1984,7,30,38,58,283
1984,7,31,24,48,212
1984,8,1,45,87,277
1984,8,2,35,58,245
1984,8,3,30,58,254
1984,8,4,45,81,295
1984,8,5,47,69,290
1984,8,6,25,46,212
1984,8,7,23,39,244
1984,8,8,28,51,247
1984,8,9,29,58,256
1984,8,10,40,61,267
1984,8,11,40,68,330
1984,8,12,52,86,289
1984,8,13,46,53,271
1984,8,14,36,55,284
1984,8,15,40,63,277
1984,8,16,33,55,264
1984,8,17,34,49,279
1984,8,18,47,95,331
1984,8,19,45,74,285
1984,8,20,34,49,235
1984,8,21,30,62,266
1984,8,22,29,59,291
1984,8,23,28,49,263
1984,8,24,30,54,201
1984,8,25,69,100,370
1984,8,26,58,92,293
1984,8,27,30,54,240
1984,8,28,27,51,193
1984,8,29,27,58,263
1984,8,30,30,53,213
1984,8,31,35,57,252
1984,9,1,82,130,377
1984,9,2,67,101,356
1984,9,3,64,104,319
1984,9,4,46,72,262
1984,9,5,34,62,225
1984,9,6,25,42,202
1984,9,7,22,54,249
1984,9,8,62,108,335
1984,9,9,51,92,340
1984,9,10,35,53,249
1984,9,11,21,49,182
1984,9,12,39,53,228
1984,9,13,26,49,243
1984,9,14,21,51,213
1984,9,15,65,110,348
1984,9,16,64,99,355
1984,9,17,35,60,258
1984,9,18,23,55,210
1984,9,19,26,56,232
1984,9,20,34,58,237
1984,9,21,45,68,223
1984,9,22,69,118,392
1984,9,23,64,102,345
1984,9,24,25,54,236
1984,9,25,28,60,235
1984,9,26,31,60,261
1984,9,27,27,54,239
1984,9,28,24,50,227
1984,9,29,70,110,357
1984,9,30,58,110,345
1984,10,1,23,64,190
1984,10,2,31,48,218
1984,10,3,26,41,199
1984,10,4,26,59,229
1984,10,5,31,57,229
1984,10,6,73,123,349
1984,10,7,61,94,338
1984,10,8,38,61,251
1984,10,9,19,44,197
1984,10,10,32,68,266
1984,10,11,23,51,216
1984,10,12,27,67,204
1984,10,13,68,95,333
1984,10,14,55,78,302
1984,10,15,23,64,190
1984,10,16,16,34,148
1984,10,17,32,51,202
1984,10,18,19,37,168
1984,10,19,29,55,215
1984,10,20,69,99,310
1984,10,21,50,80,315
1984,10,22,19,41,213
1984,10,23,29,40,200
1984,10,24,31,53,215
1984,10,25,26,54,226
1984,10,26,22,42,198
1984,10,27,46,92,299
1984,10,28,40,88,298
1984,10,29,24,39,222
1984,10,30,19,49,173
1984,10,31,28,52,233
1984,11,1,21,63,209
1984,11,2,18,41,178
1984,11,3,58,104,302
1984,11,4,45,76,263
1984,11,5,17,49,199
1984,11,6,15,40,152
1984,11,7,25,42,166
1984,11,8,17,34,125
1984,11,9,17,36,167
1984,11,10,41,80,237
1984,11,11,50,87,272
1984,11,12,29,56,265
1984,11,13,13,29,155
1984,11,14,19,32,125
1984,11,15,23,52,158
1984,11,16,17,31,186
1984,11,17,39,62,260
1984,11,18,47,83,246
1984,11,19,8,26,108
1984,11,20,11,42,167
1984,11,21,24,37,146
1984,11,22,35,55,207
1984,11,23,34,64,234
1984,11,24,43,86,254
1984,11,25,51,75,259
1984,11,26,16,34,139
1984,11,27,9,30,147
1984,11,28,17,31,170
1984,11,29,12,20,113
1984,11,30,16,40,198
1984,12,1,48,94,251
1984,12,2,52,80,283
1984,12,3,23,32,174
1984,12,4,33,46,197
1984,12,5,26,39,215
1984,12,6,20,28,174
1984,12,7,14,24,105
1984,12,8,38,64,222
1984,12,9,49,77,237
1984,12,10,19,33,129
1984,12,11,15,26,95
1984,12,12,19,32,137
1984,12,13,11,23,99
1984,12,14,16,32,115
1984,12,15,68,107,323
1984,12,16,66,101,301
1984,12,17,23,52,234
1984,12,18,25,45,273
1984,12,19,16,30,182
1984,12,20,22,49,205
1984,12,21,21,41,205
1984,12,22,50,92,282
1984,12,23,49,72,301
1984,12,24,40,72,222
1984,12,25,24,43,181
1984,12,26,37,55,223
1984,12,27,29,46,227
1984,12,28,35,63,266
1984,12,29,60,104,334
1984,12,30,48,73,311
1984,12,31,31,56,238
1985,1,1,82,137,322
1985,1,2,42,68,199
1985,1,3,41,56,219
1985,1,4,33,48,197
1985,1,5,60,119,295
1985,1,6,69,90,274
1985,1,7,21,43,146
1985,1,8,23,45,177
1985,1,9,31,51,210
1985,1,10,28,45,195
1985,1,11,29,44,204
1985,1,12,67,97,254
1985,1,13,60,88,243
1985,1,14,21,37,157
1985,1,15,23,52,202
1985,1,16,22,49,150
1985,1,17,20,36,158
1985,1,18,26,47,189
1985,1,19,74,87,285
1985,1,20,32,57,219
1985,1,21,17,31,138
1985,1,22,27,40,200
1985,1,23,29,36,156
1985,1,24,27,36,137
1985,1,25,25,41,150
1985,1,26,57,84,283
1985,1,27,59,77,253
1985,1,28,18,23,121
1985,1,29,23,35,203
1985,1,30,27,34,162
1985,1,31,17,29,164
1985,2,1,20,55,134
1985,2,2,48,74,228
1985,2,3,39,72,210
1985,2,4,24,32,143
1985,2,5,21,33,93
1985,2,6,24,37,124
1985,2,7,21,30,109
1985,2,8,33,37,158
1985,2,9,53,88,285
1985,2,10,53,86,229
1985,2,11,18,30,153
1985,2,12,22,29,132
1985,2,13,22,35,136
1985,2,14,20,38,156
1985,2,15,24,51,113
1985,2,16,70,110,292
1985,2,17,66,97,305
1985,2,18,35,62,205
1985,2,19,24,40,165
1985,2,20,22,33,170
1985,2,21,24,46,213
1985,2,22,28,42,182
1985,2,23,66,89,278
1985,2,24,64,88,249
1985,2,25,32,47,204
1985,2,26,24,46,176
1985,2,27,25,40,149
1985,2,28,28,42,172
1985,3,1,38,70,222
1985,3,2,85,108,268
1985,3,3,48,84,225
1985,3,4,20,38,162
1985,3,5,18,43,139
1985,3,6,31,48,169
1985,3,7,37,43,180
1985,3,8,35,53,162
1985,3,9,91,130,313
1985,3,10,80,113,286
1985,3,11,37,55,217
1985,3,12,32,51,181
1985,3,13,35,58,178
1985,3,14,34,60,180
1985,3,15,36,86,223
1985,3,16,93,115,323
1985,3,17,72,99,310
1985,3,18,29,51,259
1985,3,19,40,60,256
1985,3,20,28,48,182
1985,3,21,23,47,225
1985,3,22,34,52,230
1985,3,23,81,100,357
1985,3,24,73,102,290
1985,3,25,27,46,234
1985,3,26,34,48,206
1985,3,27,44,64,254
1985,3,28,35,71,200
1985,3,29,56,85,269
1985,3,30,106,127,355
1985,3,31,75,96,314
1985,4,1,45,91,247
1985,4,2,44,69,259
1985,4,3,49,71,207
1985,4,4,45,70,210
1985,4,5,62,96,289
1985,4,6,101,139,380
1985,4,7,95,125,332
1985,4,8,47,80,314
1985,4,9,47,71,347
1985,4,10,40,69,309
1985,4,11,43,74,304
1985,4,12,56,83,315
1985,4,13,123,156,414
1985,4,14,93,134,389
1985,4,15,49,97,265
1985,4,16,45,89,274
1985,4,17,47,82,314
1985,4,18,43,79,283
1985,4,19,48,94,307
1985,4,20,126,186,413
1985,4,21,106,136,400
1985,4,22,55,85,323
1985,4,23,47,99,325
1985,4,24,49,88,331
1985,4,25,56,91,321
1985,4,26,60,113,385
1985,4,27,163,180,433
1985,4,28,143,170,428
1985,4,29,51,99,326
1985,4,30,59,100,363
1985,5,1,90,153,408
1985,5,2,53,91,306
1985,5,3,73,100,339
1985,5,4,174,191,453
1985,5,5,126,170,417
1985,5,6,60,91,362
1985,5,7,71,104,328
1985,5,8,76,115,382
1985,5,9,55,106,365
1985,5,10,100,130,398
1985,5,11,150,186,422
1985,5,12,115,155,412
1985,5,13,51,78,350
1985,5,14,68,110,337
1985,5,15,72,156,394
1985,5,16,53,97,365
1985,5,17,48,100,354
1985,5,18,127,182,427
1985,5,19,128,160,407
1985,5,20,59,111,366
1985,5,21,51,88,318
1985,5,22,50,74,320
1985,5,23,39,86,326
1985,5,24,68,94,355
1985,5,25,86,135,450
1985,5,26,83,139,399
1985,5,27,138,101,383
1985,5,28,56,79,343
1985,5,29,69,80,382
1985,5,30,72,90,352
1985,5,31,64,74,336
1985,6,1,96,182,445
1985,6,2,108,116,436
1985,6,3,40,58,253
1985,6,4,26,50,249
1985,6,5,43,73,315
1985,6,6,30,81,258
1985,6,7,45,76,352
1985,6,8,73,117,417
1985,6,9,72,116,382
1985,6,10,45,81,354
1985,6,11,28,62,253
1985,6,12,46,61,250
1985,6,13,60,63,339
1985,6,14,53,70,333
1985,6,15,110,148,432
1985,6,16,77,101,394
1985,6,17,43,60,305
1985,6,18,77,60,263
1985,6,19,69,69,274
1985,6,20,45,71,308
1985,6,21,52,74,328
1985,6,22,74,102,389
1985,6,23,59,87,365
1985,6,24,42,68,304
1985,6,25,31,56,329
1985,6,26,39,59,313
1985,6,27,31,50,267
1985,6,28,32,56,285
1985,6,29,48,85,371
1985,6,30,63,97,411
1985,7,1,44,99,342
1985,7,2,35,62,263
1985,7,3,40,66,298
1985,7,4,52,103,349
1985,7,5,31,76,293
1985,7,6,46,90,348
1985,7,7,60,94,332
1985,7,8,33,64,286
1985,7,9,47,62,305
1985,7,10,44,75,336
1985,7,11,33,64,308
1985,7,12,28,61,283
1985,7,13,56,93,393
1985,7,14,45,79,322
1985,7,15,45,86,333
1985,7,16,26,58,232
1985,7,17,37,71,269
1985,7,18,32,64,288
1985,7,19,26,55,239
1985,7,20,37,90,295
1985,7,21,49,96,314
1985,7,22,28,60,240
1985,7,23,26,62,261
1985,7,24,45,62,263
1985,7,25,35,68,308
1985,7,26,26,50,246
1985,7,27,63,93,379
1985,7,28,33,72,305
1985,7,29,25,58,248
1985,7,30,23,63,233
1985,7,31,32,59,266
1985,8,1,38,82,239
1985,8,2,29,60,242
1985,8,3,47,76,302
1985,8,4,52,80,318
1985,8,5,35,68,263
1985,8,6,30,60,272
1985,8,7,33,62,282
1985,8,8,37,68,315
1985,8,9,33,63,299
1985,8,10,58,98,310
1985,8,11,47,87,291
1985,8,12,25,54,241
1985,8,13,42,58,256
1985,8,14,52,65,303
1985,8,15,27,67,249
1985,8,16,32,56,236
1985,8,17,48,99,337
1985,8,18,52,103,334
1985,8,19,28,57,277
1985,8,20,26,72,251
1985,8,21,41,70,273
1985,8,22,30,62,239
1985,8,23,27,55,218
1985,8,24,62,99,350
1985,8,25,94,102,342
1985,8,26,35,56,273
1985,8,27,24,65,235
1985,8,28,39,63,259
1985,8,29,34,55,270
1985,8,30,38,61,282
1985,8,31,57,113,369
1985,9,1,71,122,375
1985,9,2,68,107,333
1985,9,3,28,65,214
1985,9,4,35,67,251
1985,9,5,33,58,231
1985,9,6,19,46,218
1985,9,7,74,113,359
1985,9,8,54,105,346
1985,9,9,31,62,282
1985,9,10,25,57,199
1985,9,11,38,65,267
1985,9,12,33,59,271
1985,9,13,27,66,239
1985,9,14,72,126,373
1985,9,15,77,150,362
1985,9,16,22,57,217
1985,9,17,26,58,212
1985,9,18,36,63,256
1985,9,19,33,60,254
1985,9,20,26,61,254
1985,9,21,90,125,357
1985,9,22,58,106,322
1985,9,23,17,48,213
1985,9,24,17,54,197
1985,9,25,28,53,257
1985,9,26,23,53,251
1985,9,27,20,55,270
1985,9,28,67,106,367
1985,9,29,70,100,347
1985,9,30,26,45,236
1985,10,1,36,72,252
1985,10,2,26,43,228
1985,10,3,32,57,230
1985,10,4,20,54,213
1985,10,5,74,120,362
1985,10,6,86,129,357
1985,10,7,20,48,202
1985,10,8,23,45,205
1985,10,9,33,57,248
1985,10,10,34,58,243
1985,10,11,43,58,281
1985,10,12,104,117,402
1985,10,13,86,108,354
1985,10,14,44,68,276
1985,10,15,20,65,180
1985,10,16,28,49,174
1985,10,17,22,47,188
1985,10,18,31,52,221
1985,10,19,62,101,335
1985,10,20,70,107,317
1985,10,21,28,51,198
1985,10,22,24,50,179
1985,10,23,29,56,178
1985,10,24,27,49,172
1985,10,25,34,65,248
1985,10,26,80,121,334
1985,10,27,72,105,342
1985,10,28,27,44,213
1985,10,29,39,50,224
1985,10,30,27,52,204
1985,10,31,25,50,193
1985,11,1,26,55,155
1985,11,2,69,98,282
1985,11,3,80,98,340
1985,11,4,26,36,203
1985,11,5,16,36,134
1985,11,6,29,46,174
1985,11,7,23,46,164
1985,11,8,27,46,234
1985,11,9,69,89,297
1985,11,10,66,93,316
1985,11,11,39,72,240
1985,11,12,18,36,141
1985,11,13,29,45,195
1985,11,14,23,47,171
1985,11,15,22,55,212
1985,11,16,67,99,303
1985,11,17,60,102,276
1985,11,18,19,39,143
1985,11,19,23,42,153
1985,11,20,35,46,175
1985,11,21,18,44,175
1985,11,22,20,41,168
1985,11,23,44,86,264
1985,11,24,60,86,264
1985,11,25,28,46,170
1985,11,26,29,48,164
1985,11,27,31,43,194
1985,11,28,29,53,208
1985,11,29,32,63,229
1985,11,30,75,98,264
1985,12,1,45,97,263
1985,12,2,18,33,152
1985,12,3,25,48,205
1985,12,4,27,34,181
1985,12,5,20,36,137
1985,12,6,25,43,187
1985,12,7,60,90,270
1985,12,8,51,70,243
1985,12,9,28,44,196
1985,12,10,25,38,195
1985,12,11,22,35,154
1985,12,12,28,43,181
1985,12,13,18,27,107
1985,12,14,36,65,241
1985,12,15,54,81,246
1985,12,16,20,26,117
1985,12,17,24,39,157
1985,12,18,39,51,220
1985,12,19,38,48,253
1985,12,20,41,61,259
1985,12,21,83,130,325
1985,12,22,84,100,342
1985,12,23,33,58,249
1985,12,24,31,55,207
1985,12,25,21,47,173
1985,12,26,49,73,246
1985,12,27,34,62,235
1985,12,28,67,125,353
1985,12,29,60,94,277
1985,12,30,39,69,238
1985,12,31,35,64,242
1986,1,1,108,175,324
1986,1,2,47,88,271
1986,1,3,33,67,245
1986,1,4,100,126,319
1986,1,5,80,111,308
1986,1,6,32,56,185
1986,1,7,31,51,184
1986,1,8,39,55,218
1986,1,9,22,42,162
1986,1,10,41,72,236
1986,1,11,87,129,304
1986,1,12,65,110,276
1986,1,13,29,40,134
1986,1,14,27,58,199
1986,1,15,34,53,183
1986,1,16,26,50,175
1986,1,17,28,48,238
1986,1,18,78,104,294
1986,1,19,88,90,280
1986,1,20,31,57,207
1986,1,21,19,37,115
1986,1,22,26,51,152
1986,1,23,20,46,104
1986,1,24,22,41,150
1986,1,25,59,101,261
1986,1,26,48,72,238
1986,1,27,18,31,166
1986,1,28,19,40,151
1986,1,29,29,43,144
1986,1,30,19,31,129
1986,1,31,23,44,116
1986,2,1,96,126,275
1986,2,2,56,102,249
1986,2,3,26,41,176
1986,2,4,22,30,127
1986,2,5,36,44,175
1986,2,6,32,47,184
1986,2,7,19,39,161
1986,2,8,71,102,296
1986,2,9,42,72,228
1986,2,10,19,38,114
1986,2,11,26,42,159
1986,2,12,31,43,154
1986,2,13,21,35,106
1986,2,14,17,41,88
1986,2,15,65,103,258
1986,2,16,72,98,281
1986,2,17,40,61,230
1986,2,18,18,37,168
1986,2,19,34,52,199
1986,2,20,31,51,200
1986,2,21,31,46,195
1986,2,22,74,92,286
1986,2,23,48,84,263
1986,2,24,32,45,185
1986,2,25,39,51,196
1986,2,26,35,46,172
1986,2,27,22,41,154
1986,2,28,32,54,176
1986,3,1,88,130,307
1986,3,2,70,96,268
1986,3,3,42,63,219
1986,3,4,34,57,188
1986,3,5,36,49,206
1986,3,6,31,46,200
1986,3,7,20,34,151
1986,3,8,47,83,233
1986,3,9,68,98,239
1986,3,10,35,62,199
1986,3,11,37,63,163
1986,3,12,45,57,194
1986,3,13,35,48,177
1986,3,14,38,62,189
1986,3,15,92,157,316
1986,3,16,84,112,292
1986,3,17,34,61,240
1986,3,18,34,71,233
1986,3,19,42,66,233
1986,3,20,38,76,186
1986,3,21,41,53,226
1986,3,22,84,121,320
1986,3,23,78,120,345
1986,3,24,50,67,242
1986,3,25,57,75,279
1986,3,26,65,79,292
1986,3,27,54,84,255
1986,3,28,109,107,316
1986,3,29,132,146,357
1986,3,30,87,120,327
1986,3,31,52,78,260
1986,4,1,63,114,269
1986,4,2,51,91,270
1986,4,3,57,90,265
1986,4,4,58,86,304
1986,4,5,113,142,380
1986,4,6,86,132,351
1986,4,7,56,88,330
1986,4,8,41,88,294
1986,4,9,54,83,330
1986,4,10,44,92,292
1986,4,11,65,95,338
1986,4,12,93,161,387
1986,4,13,127,148,358
1986,4,14,43,88,323
1986,4,15,54,105,302
1986,4,16,48,77,279
1986,4,17,49,81,308
1986,4,18,52,93,307
1986,4,19,114,173,380
1986,4,20,119,174,401
1986,4,21,58,89,325
1986,4,22,49,93,297
1986,4,23,58,87,333
1986,4,24,52,104,363
1986,4,25,70,119,355
1986,4,26,162,196,457
1986,4,27,150,182,407
1986,4,28,115,119,349
1986,4,29,62,101,354
1986,4,30,73,119,374
1986,5,1,125,148,392
1986,5,2,120,123,409
1986,5,3,172,205,479
1986,5,4,160,186,446
1986,5,5,69,121,352
1986,5,6,116,130,378
1986,5,7,64,123,378
1986,5,8,105,119,358
1986,5,9,109,134,359
1986,5,10,153,248,456
1986,5,11,165,190,389
1986,5,12,116,121,355
1986,5,13,67,116,350
1986,5,14,57,109,327
1986,5,15,111,139,374
1986,5,16,60,109,343
1986,5,17,139,194,431
1986,5,18,136,173,437
1986,5,19,66,98,346
1986,5,20,105,106,402
1986,5,21,62,85,390
1986,5,22,70,99,365
1986,5,23,65,99,385
1986,5,24,101,179,455
1986,5,25,110,202,454
1986,5,26,141,151,389
1986,5,27,46,88,314
1986,5,28,51,85,312
1986,5,29,56,94,360
1986,5,30,58,97,354
1986,5,31,82,124,395
1986,6,1,69,166,385
1986,6,2,28,64,275
1986,6,3,27,64,279
1986,6,4,88,80,326
1986,6,5,47,74,329
1986,6,6,54,76,334
1986,6,7,93,105,385
1986,6,8,84,122,389
1986,6,9,45,64,290
1986,6,10,44,79,329
1986,6,11,48,54,308
1986,6,12,102,66,348
1986,6,13,59,75,362
1986,6,14,107,133,409
1986,6,15,105,144,405
1986,6,16,109,89,362
1986,6,17,53,72,361
1986,6,18,45,77,340
1986,6,19,49,80,350
1986,6,20,45,91,341
1986,6,21,72,104,388
1986,6,22,58,104,391
1986,6,23,37,53,301
1986,6,24,51,72,328
1986,6,25,100,74,336
1986,6,26,37,66,320
1986,6,27,39,63,320
1986,6,28,55,92,366
1986,6,29,89,96,407
1986,6,30,36,71,340
1986,7,1,49,95,352
1986,7,2,32,59,261
1986,7,3,53,86,324
1986,7,4,72,105,391
1986,7,5,69,112,373
1986,7,6,64,93,368
1986,7,7,40,77,336
1986,7,8,36,72,302
1986,7,9,45,58,290
1986,7,10,49,84,337
1986,7,11,36,70,297
1986,7,12,39,93,320
1986,7,13,41,74,318
1986,7,14,30,61,250
1986,7,15,31,86,325
1986,7,16,30,61,233
1986,7,17,35,69,271
1986,7,18,47,67,312
1986,7,19,83,103,366
1986,7,20,62,110,361
1986,7,21,43,75,318
1986,7,22,39,77,291
1986,7,23,40,78,340
1986,7,24,36,68,293
1986,7,25,37,75,343
1986,7,26,64,102,356
1986,7,27,61,95,396
1986,7,28,42,73,298
1986,7,29,36,65,309
1986,7,30,51,76,310
1986,7,31,41,76,310
1986,8,1,48,101,341
1986,8,2,70,110,338
1986,8,3,51,107,320
1986,8,4,44,79,312
1986,8,5,51,78,245
1986,8,6,47,85,276
1986,8,7,43,72,292
1986,8,8,34,73,277
1986,8,9,79,116,367
1986,8,10,63,120,359
1986,8,11,50,82,306
1986,8,12,36,75,290
1986,8,13,30,61,269
1986,8,14,29,62,227
1986,8,15,41,95,331
1986,8,16,62,112,355
1986,8,17,65,94,340
1986,8,18,45,80,303
1986,8,19,28,61,260
1986,8,20,36,72,269
1986,8,21,51,70,308
1986,8,22,34,73,302
1986,8,23,69,114,328
1986,8,24,62,104,313
1986,8,25,37,74,272
1986,8,26,41,70,261
1986,8,27,25,52,234
1986,8,28,29,64,255
1986,8,29,54,77,318
1986,8,30,117,128,370
1986,8,31,77,120,359
1986,9,1,72,132,377
1986,9,2,39,66,284
1986,9,3,41,68,260
1986,9,4,47,61,272
1986,9,5,48,73,305
1986,9,6,69,117,340
1986,9,7,82,143,375
1986,9,8,41,69,278
1986,9,9,35,68,254
1986,9,10,34,58,253
1986,9,11,34,52,251
1986,9,12,35,65,251
1986,9,13,101,133,378
1986,9,14,81,120,366
1986,9,15,45,70,270
1986,9,16,29,49,187
1986,9,17,42,67,275
1986,9,18,42,66,263
1986,9,19,37,55,282
1986,9,20,79,112,381
1986,9,21,75,121,374
